"Domain" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"OTU566" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5735" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU14664" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU11298" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU14685" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU8871" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1277" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1034" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1066" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2183" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2659" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU14137" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU20059" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5398" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5188" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7600" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU22954" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU13808" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU10377" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6501" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU18092" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6996" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU20847" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU27094" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2171" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2124" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3350" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU25341" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1399" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU17133" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1776" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "f:Planctomycetales_bacterium_Ellin7244" "UNKNOWN" "UNKNOWN"
"OTU9714" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2989" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU10702" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU24719" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4469" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU22890" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU18476" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU12031" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU17817" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU8246" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU18631" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU14882" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU14692" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3702" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU13273" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU20179" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU24841" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU23202" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU519" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4278" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU24270" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU10411" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU16800" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2186" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3123" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5919" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7261" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU15795" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7620" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU13224" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU22987" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU16156" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4381" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU14143" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5707" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2838" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU26637" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU522" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6502" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU25024" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3557" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU21281" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU579" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU24065" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU16081" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2385" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU22029" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU16085" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU24116" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU25186" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6831" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU16731" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU9577" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU18147" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1101" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU23881" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU24634" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1190" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1003" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU20025" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7723" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU29636" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7719" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "f:Planctomycetales_bacterium_Ellin6207" "UNKNOWN" "UNKNOWN"
"OTU11295" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "f:Planctomycetales_bacterium_Ellin6207" "UNKNOWN" "UNKNOWN"
"OTU14710" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU16834" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4965" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU9758" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU17017" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU24192" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5748" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2664" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2487" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU11385" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7149" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4181" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU820" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3569" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU18699" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU710" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU995" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2150" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU10454" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1038" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU14879" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1600" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU8636" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU12793" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4238" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU80" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1026" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU30072" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU29552" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1072" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU15252" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU13155" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU13662" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU12476" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7661" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4976" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU19994" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU575" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1814" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU18319" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1943" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6728" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU8221" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU441" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU310" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU510" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU29046" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU427" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3224" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4499" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU15974" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU12928" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU10690" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2825" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU15610" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU810" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3221" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU14789" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6098" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU28518" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU23112" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4681" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6407" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU8976" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU10006" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU20606" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU23330" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU837" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6045" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU8607" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1441" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU11724" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU11673" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU9269" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU11916" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1141" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU14652" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU24880" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU14186" "k:Bacteria" "p:Planctomycetes" "c:Phycisphaerae" "o:WD2101_soil_group" "UNKNOWN" "UNKNOWN" "UNKNOWN"
