	Domain	"Phylum	"	"Class	"	"Order	"	Family 	"Genus	"	Species
OTU8749	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Sphingomonadales	f:Erythrobacteraceae	g:Erythrobacter	UNKNOWN
OTU8750	k:Bacteria	p:Actinobacteria	c:Acidimicrobiia	o:Acidimicrobiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU8751	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Bdellovibrionales	f:Bdellovibrionaceae	g:Bdellovibrio	UNKNOWN
OTU8752	k:Bacteria	p:Chlamydiae	c:Chlamydiae	o:Chlamydiales	f:Parachlamydiaceae	UNKNOWN	UNKNOWN
OTU8753	k:Bacteria	p:Actinobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8754	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	f:Rhodospirillaceae	g:AEGEAN-169_marine_group	UNKNOWN
OTU8755	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8756	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:Hyphomicrobiaceae	g:Pedomicrobium	UNKNOWN
OTU8757	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Oligoflexales	UNKNOWN	UNKNOWN	UNKNOWN
OTU8758	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU8759	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU8760	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:SM2D12	UNKNOWN	UNKNOWN
OTU8761	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:Rhizobiales_Incertae_Sedis	g:Rhizomicrobium	s:bacterium_Ellin332
OTU8762	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Oligoflexales	UNKNOWN	UNKNOWN	UNKNOWN
OTU8763	k:Bacteria	p:Bacteroidetes	c:Cytophagia	o:Cytophagales	f:Cytophagaceae	g:Sporocytophaga	UNKNOWN
OTU8764	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Cystobacteraceae	g:Anaeromyxobacter	UNKNOWN
OTU8765	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	UNKNOWN	UNKNOWN	UNKNOWN
OTU8766	k:Bacteria	p:Omnitrophica	c:NPL-UPA2	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8767	k:Bacteria	p:Proteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8768	k:Bacteria	p:Chloroflexi	c:Anaerolineae	o:Anaerolineales	f:Anaerolineaceae	UNKNOWN	UNKNOWN
OTU8769	k:Archaea	p:Euryarchaeota	c:Halobacteria	o:Halobacteriales	f:Halobacteriaceae	g:Natronococcus	UNKNOWN
OTU8770	k:Bacteria	p:Chlamydiae	c:Chlamydiae	o:Chlamydiales	f:Parachlamydiaceae	UNKNOWN	UNKNOWN
OTU8771	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8772	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Xanthomonadales	f:Xanthomonadaceae	g:Stenotrophomonas	UNKNOWN
OTU8773	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_4	f:DS-100	UNKNOWN	UNKNOWN
OTU8774	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Coxiella	UNKNOWN
OTU8775	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU8776	k:Bacteria	p:Chloroflexi	c:Ktedonobacteria	o:Ktedonobacterales	f:FCPS473	UNKNOWN	UNKNOWN
OTU8777	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:Chitinophagaceae	UNKNOWN	UNKNOWN
OTU8778	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_13	UNKNOWN	UNKNOWN	UNKNOWN
OTU8779	k:Bacteria	p:Chloroflexi	c:TK10	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8780	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Micromonosporales	f:Micromonosporaceae	g:Rugosimonospora_sp._260305	UNKNOWN
OTU8781	k:Bacteria	p:Chloroflexi	c:Chloroflexia	o:Chloroflexales	f:FFCH7168	UNKNOWN	UNKNOWN
OTU8782	k:Bacteria	p:Cyanobacteria	c:Cyanobacteria	o:SubsectionIII	f:FamilyI	g:Crinalium	UNKNOWN
OTU8783	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Acidobacteriales	f:Acidobacteriaceae_[Subgroup_1]	g:Telmatobacter	UNKNOWN
OTU8784	k:Bacteria	p:Chloroflexi	c:Chloroflexia	o:Chloroflexales	f:FFCH7168	UNKNOWN	UNKNOWN
OTU8785	k:Bacteria	p:Chlamydiae	c:Chlamydiae	o:Chlamydiales	f:Parachlamydiaceae	UNKNOWN	UNKNOWN
OTU8786	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8787	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_18	UNKNOWN	UNKNOWN	UNKNOWN
OTU8788	k:Bacteria	p:Elusimicrobia	c:Elusimicrobia	o:Lineage_IIc	UNKNOWN	UNKNOWN	UNKNOWN
OTU8789	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Oceanospirillales	f:Oceanospirillaceae	g:Neptunomonas	UNKNOWN
OTU8790	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:JG34-KF-361	UNKNOWN	UNKNOWN
OTU8791	k:Bacteria	p:Saccharibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8792	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8793	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU8794	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8795	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8796	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8797	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:LWSR-14	UNKNOWN	UNKNOWN
OTU8798	k:Bacteria	p:Armatimonadetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8799	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU8800	k:Bacteria	p:Verrucomicrobia	c:Verrucomicrobia_Incertae_Sedis	o:Unknown_Order	f:Unknown_Family	g:Candidatus_Methylacidiphilum	UNKNOWN
OTU8801	k:Bacteria	p:Actinobacteria	c:Thermoleophilia	o:Solirubrobacterales	f:TM146	UNKNOWN	UNKNOWN
OTU8802	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Bdellovibrionales	f:Bdellovibrionaceae	g:Bdellovibrio	UNKNOWN
OTU8803	k:Bacteria	p:Gracilibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8804	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8805	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:BD2-11_terrestrial_group	UNKNOWN	UNKNOWN	UNKNOWN
OTU8806	k:Bacteria	p:Chloroflexi	c:S085	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8807	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Bdellovibrionales	f:Bacteriovoracaceae	UNKNOWN	UNKNOWN
OTU8808	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8809	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:Gemmatimonadales	f:Gemmatimonadaceae	UNKNOWN	UNKNOWN
OTU8810	k:Bacteria	p:Chloroflexi	c:Thermomicrobia	o:JG30-KF-CM45	UNKNOWN	UNKNOWN	UNKNOWN
OTU8811	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Bdellovibrionales	f:Bdellovibrionaceae	g:Bdellovibrio	UNKNOWN
OTU8812	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Micrococcales	f:Intrasporangiaceae	g:Arsenicicoccus	s:bacterium_Ellin5277
OTU8813	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Xanthomonadales	UNKNOWN	UNKNOWN	UNKNOWN
OTU8814	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8815	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU8816	k:Bacteria	p:Chloroflexi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8817	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Bdellovibrionales	f:Bdellovibrionaceae	g:Bdellovibrio	UNKNOWN
OTU8818	k:Bacteria	p:Proteobacteria	c:TA18	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8819	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU8820	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Bdellovibrionales	f:Bacteriovoracaceae	g:Peredibacter	UNKNOWN
OTU8821	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_6	UNKNOWN	UNKNOWN	UNKNOWN
OTU8822	k:Bacteria	p:Planctomycetes	c:Phycisphaerae	o:WD2101_soil_group	UNKNOWN	UNKNOWN	UNKNOWN
OTU8823	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU8824	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:SM2D12	UNKNOWN	UNKNOWN
OTU8825	k:Bacteria	p:Parcubacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8826	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:GR-WP33-30	UNKNOWN	UNKNOWN	UNKNOWN
OTU8827	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8828	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:Nitrosomonadales	f:Nitrosomonadaceae	UNKNOWN	UNKNOWN
OTU8829	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Gemmata	UNKNOWN
OTU8830	k:Bacteria	p:Bacteroidetes	c:Cytophagia	o:Cytophagales	f:Cytophagaceae	g:Spirosoma	UNKNOWN
OTU8831	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8832	k:Bacteria	p:Acidobacteria	c:Holophagae	o:Subgroup_7	UNKNOWN	UNKNOWN	UNKNOWN
OTU8833	k:Bacteria	p:Planctomycetes	c:Phycisphaerae	o:WD2101_soil_group	UNKNOWN	UNKNOWN	UNKNOWN
OTU8834	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Legionellaceae	g:Legionella	UNKNOWN
OTU8835	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Oligoflexales	UNKNOWN	UNKNOWN	UNKNOWN
OTU8836	k:Bacteria	p:Cyanobacteria	c:Melainabacteria	o:Vampirovibrionales	UNKNOWN	UNKNOWN	UNKNOWN
OTU8837	k:Bacteria	p:WD272	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8838	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Sphingomonadales	UNKNOWN	UNKNOWN	UNKNOWN
OTU8839	k:Bacteria	p:Verrucomicrobia	c:Verrucomicrobiae	o:Verrucomicrobiales	f:DEV007	UNKNOWN	UNKNOWN
OTU8840	k:Bacteria	p:Planctomycetes	c:Phycisphaerae	o:Phycisphaerales	f:Phycisphaeraceae	g:SM1A02	UNKNOWN
OTU8841	k:Bacteria	p:Bacteroidetes	c:Cytophagia	o:Cytophagales	f:Cytophagaceae	g:Spirosoma	UNKNOWN
OTU8842	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Haliangiaceae	g:Haliangium	UNKNOWN
OTU8843	k:Bacteria	p:SHA-109	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8844	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:Sphingobacteriaceae	UNKNOWN	UNKNOWN
OTU8845	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	UNKNOWN	UNKNOWN	UNKNOWN
OTU8846	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:Chitinophagaceae	g:Chitinophaga	UNKNOWN
OTU8847	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_6	UNKNOWN	UNKNOWN	UNKNOWN
OTU8848	k:Bacteria	p:Chloroflexi	c:Chloroflexia	o:Kallotenuales	f:AKIW781	UNKNOWN	UNKNOWN
OTU8849	k:Bacteria	p:Bacteroidetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8850	k:Bacteria	p:Cyanobacteria	c:Cyanobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8851	k:Bacteria	p:Cyanobacteria	c:ML635J-21	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8852	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU8853	k:Bacteria	p:Firmicutes	c:Clostridia	o:Clostridiales	f:Christensenellaceae	g:Christensenellaceae_R-7_group	UNKNOWN
OTU8854	k:Bacteria	p:Chloroflexi	c:TK10	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8855	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:NKB5	UNKNOWN	UNKNOWN	UNKNOWN
OTU8856	k:Bacteria	p:Planctomycetes	c:vadinHA49	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8857	k:Bacteria	p:Parcubacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8858	k:Bacteria	p:Cyanobacteria	c:ML635J-21	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8859	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU8860	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:bacteriap25	UNKNOWN	UNKNOWN
OTU8861	k:Bacteria	p:WCHB1-60	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8862	k:Bacteria	p:Cyanobacteria	c:Cyanobacteria	o:SubsectionIII	f:FamilyI	UNKNOWN	UNKNOWN
OTU8863	k:Bacteria	p:Elusimicrobia	c:Elusimicrobia	o:FCPU453	UNKNOWN	UNKNOWN	UNKNOWN
OTU8864	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Pirellula	UNKNOWN
OTU8865	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8866	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8867	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Desulfuromonadales	f:GR-WP33-58	UNKNOWN	UNKNOWN
OTU8868	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_25	UNKNOWN	UNKNOWN	UNKNOWN
OTU8869	k:Archaea	p:Euryarchaeota	c:Halobacteria	o:Halobacteriales	f:Halobacteriaceae	g:Halorientalis	UNKNOWN
OTU8870	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_3	f:Unknown_Family	g:Bryobacter	UNKNOWN
OTU8871	k:Bacteria	p:Planctomycetes	c:Phycisphaerae	o:WD2101_soil_group	UNKNOWN	UNKNOWN	UNKNOWN
OTU8872	k:Bacteria	p:Chlamydiae	c:Chlamydiae	o:Chlamydiales	f:Parachlamydiaceae	UNKNOWN	UNKNOWN
OTU8873	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8874	k:Bacteria	p:Cyanobacteria	c:Melainabacteria	o:Caenarcaniphilales	UNKNOWN	UNKNOWN	UNKNOWN
OTU8875	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU8876	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:Rickettsiales_Incertae_Sedis	g:Candidatus_Captivus	UNKNOWN
OTU8877	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Parvularculales	f:Parvularculaceae	g:Parvularcula	UNKNOWN
OTU8878	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Caulobacterales	f:Hyphomonadaceae	g:Woodsholea	UNKNOWN
OTU8879	k:Archaea	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8880	k:Bacteria	p:Omnitrophica	c:NPL-UPA2	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8881	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	f:Rhodospirillaceae	UNKNOWN	UNKNOWN
OTU8882	k:Bacteria	p:Saccharibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8883	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8884	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:Rhodocyclales	f:Rhodocyclaceae	g:Uliginosibacterium	UNKNOWN
OTU8885	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8886	k:Bacteria	p:Bacteroidetes	c:Flavobacteriia	o:Flavobacteriales	f:NS9_marine_group	UNKNOWN	UNKNOWN
OTU8887	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Gemmata	UNKNOWN
OTU8888	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Xanthomonadales	f:Solimonadaceae	UNKNOWN	UNKNOWN
OTU8889	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Oceanospirillales	UNKNOWN	UNKNOWN	UNKNOWN
OTU8890	k:Bacteria	p:Verrucomicrobia	c:S-BQ2-57_soil_group	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8891	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8892	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Oligoflexales	UNKNOWN	UNKNOWN	UNKNOWN
OTU8893	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Polyangiaceae	g:Sorangium	UNKNOWN
OTU8894	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8895	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8896	k:Bacteria	p:Bacteroidetes	c:Bacteroidia	o:Bacteroidales	f:Porphyromonadaceae	UNKNOWN	UNKNOWN
OTU8897	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Order_Incertae_Sedis	f:Family_Incertae_Sedis	g:Marinicella	UNKNOWN
OTU8898	k:Bacteria	p:Planctomycetes	c:Phycisphaerae	o:Phycisphaerales	f:Phycisphaeraceae	g:SM1A02	UNKNOWN
OTU8899	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:Rickettsiales_Incertae_Sedis	g:Candidatus_Odyssella	UNKNOWN
OTU8900	k:Bacteria	p:Spirochaetae	c:Spirochaetes	o:Spirochaetales	f:Spirochaetaceae	UNKNOWN	UNKNOWN
OTU8901	k:Bacteria	p:Bacteroidetes	c:Bacteroidia	o:Bacteroidales	f:Porphyromonadaceae	g:Paludibacter	UNKNOWN
OTU8902	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:GR-WP33-30	UNKNOWN	UNKNOWN	UNKNOWN
OTU8903	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:Gemmatimonadales	f:Gemmatimonadaceae	UNKNOWN	UNKNOWN
OTU8904	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:GR-WP33-30	UNKNOWN	UNKNOWN	UNKNOWN
OTU8905	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8906	k:Bacteria	p:Proteobacteria	c:MACA-EFT26	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8907	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8908	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	UNKNOWN	UNKNOWN	UNKNOWN
OTU8909	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8910	k:Bacteria	p:Verrucomicrobia	c:Verrucomicrobia_Incertae_Sedis	o:Unknown_Order	f:Unknown_Family	g:Candidatus_Methylacidiphilum	UNKNOWN
OTU8911	k:Bacteria	p:Omnitrophica	c:NPL-UPA2	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8912	k:Bacteria	p:WCHB1-60	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8913	k:Bacteria	p:Parcubacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8914	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:Gemmatimonadales	f:Gemmatimonadaceae	g:Gemmatimonas	UNKNOWN
OTU8915	k:Bacteria	p:WCHB1-60	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8916	k:Bacteria	p:Chloroflexi	c:JG30-KF-CM66	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8917	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:env.OPS_17	UNKNOWN	UNKNOWN
OTU8918	k:Bacteria	p:Cyanobacteria	c:Melainabacteria	o:Gastranaerophilales	UNKNOWN	UNKNOWN	UNKNOWN
OTU8919	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8920	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8921	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8922	k:Bacteria	p:Chloroflexi	c:Anaerolineae	o:Anaerolineales	f:Anaerolineaceae	UNKNOWN	UNKNOWN
OTU8923	k:Bacteria	p:Chloroflexi	c:JG30-KF-CM66	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8924	k:Bacteria	p:Cyanobacteria	c:Chloroplast	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8925	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Acidobacteriales	f:Acidobacteriaceae_[Subgroup_1]	UNKNOWN	UNKNOWN
OTU8926	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Desulfuromonadales	UNKNOWN	UNKNOWN	UNKNOWN
OTU8927	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Xanthomonadales	f:Algiphilaceae	g:Algiphilus	UNKNOWN
OTU8928	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Pseudomonadales	f:Pseudomonadaceae	g:Pseudomonas	UNKNOWN
OTU8929	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8930	k:Bacteria	p:Hydrogenedentes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8931	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8932	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:Burkholderiales	f:Burkholderiaceae	UNKNOWN	UNKNOWN
OTU8933	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_4	f:Unknown_Family	g:Blastocatella	UNKNOWN
OTU8934	k:Archaea	p:Euryarchaeota	c:Halobacteria	o:Halobacteriales	f:Halobacteriaceae	UNKNOWN	UNKNOWN
OTU8935	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_6	UNKNOWN	UNKNOWN	UNKNOWN
OTU8936	k:Bacteria	p:Bacteroidetes	c:Cytophagia	o:Cytophagales	f:Cytophagaceae	g:Hymenobacter	UNKNOWN
OTU8937	k:Bacteria	p:Firmicutes	c:Clostridia	o:Clostridiales	f:Ruminococcaceae	g:Ruminiclostridium_5	UNKNOWN
OTU8938	k:Bacteria	p:Firmicutes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8939	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:Mitochondria	UNKNOWN	UNKNOWN
OTU8940	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:Hyphomicrobiaceae	g:Hyphomicrobium	UNKNOWN
OTU8941	k:Bacteria	p:Latescibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU8942	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU8943	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Cystobacteraceae	g:Anaeromyxobacter	UNKNOWN
